vocabulary size: 223
n tunes: 26273
n train tunes: 24929.0
n validation tunes: 1344.0
29502/38951 (epoch 75.740) train_loss=156.87030029 time/batch=0.61s
29503/38951 (epoch 75.743) train_loss=245.49133301 time/batch=0.82s
29504/38951 (epoch 75.745) train_loss=137.78660583 time/batch=0.54s
29505/38951 (epoch 75.748) train_loss=120.67811584 time/batch=0.46s
29506/38951 (epoch 75.750) train_loss=149.99737549 time/batch=0.52s
29507/38951 (epoch 75.753) train_loss=221.28074646 time/batch=0.74s
29508/38951 (epoch 75.756) train_loss=119.65214539 time/batch=0.49s
29509/38951 (epoch 75.758) train_loss=158.88450623 time/batch=0.51s
29510/38951 (epoch 75.761) train_loss=222.64575195 time/batch=0.76s
29511/38951 (epoch 75.763) train_loss=151.28469849 time/batch=0.60s
29512/38951 (epoch 75.766) train_loss=123.11679840 time/batch=0.44s
29513/38951 (epoch 75.768) train_loss=210.98306274 time/batch=0.68s
29514/38951 (epoch 75.771) train_loss=126.19235229 time/batch=0.51s
29515/38951 (epoch 75.774) train_loss=117.02915955 time/batch=0.41s
29516/38951 (epoch 75.776) train_loss=134.93655396 time/batch=0.47s
29517/38951 (epoch 75.779) train_loss=163.97703552 time/batch=0.56s
29518/38951 (epoch 75.781) train_loss=176.09591675 time/batch=0.61s
29519/38951 (epoch 75.784) train_loss=130.81153870 time/batch=0.48s
29520/38951 (epoch 75.786) train_loss=140.30944824 time/batch=0.49s
29521/38951 (epoch 75.789) train_loss=215.78361511 time/batch=0.79s
29522/38951 (epoch 75.792) train_loss=176.19903564 time/batch=0.64s
29523/38951 (epoch 75.794) train_loss=102.25919342 time/batch=0.40s
29524/38951 (epoch 75.797) train_loss=183.31761169 time/batch=0.61s
29525/38951 (epoch 75.799) train_loss=188.58845520 time/batch=0.62s
29526/38951 (epoch 75.802) train_loss=153.85798645 time/batch=0.61s
29527/38951 (epoch 75.804) train_loss=194.50250244 time/batch=0.64s
29528/38951 (epoch 75.807) train_loss=120.42550659 time/batch=0.49s
29529/38951 (epoch 75.810) train_loss=148.20410156 time/batch=0.50s
29530/38951 (epoch 75.812) train_loss=134.99743652 time/batch=0.50s
29531/38951 (epoch 75.815) train_loss=113.47897339 time/batch=0.45s
29532/38951 (epoch 75.817) train_loss=119.95744324 time/batch=0.45s
29533/38951 (epoch 75.820) train_loss=124.81572723 time/batch=0.47s
29534/38951 (epoch 75.822) train_loss=120.72785187 time/batch=0.45s
29535/38951 (epoch 75.825) train_loss=166.98226929 time/batch=0.57s
29536/38951 (epoch 75.828) train_loss=137.70602417 time/batch=0.48s
29537/38951 (epoch 75.830) train_loss=119.23516846 time/batch=0.45s
29538/38951 (epoch 75.833) train_loss=129.78718567 time/batch=0.47s
29539/38951 (epoch 75.835) train_loss=112.81095886 time/batch=0.40s
29540/38951 (epoch 75.838) train_loss=199.48759460 time/batch=0.65s
29541/38951 (epoch 75.840) train_loss=157.79550171 time/batch=0.59s
29542/38951 (epoch 75.843) train_loss=137.36926270 time/batch=0.51s
29543/38951 (epoch 75.845) train_loss=150.95381165 time/batch=0.56s
29544/38951 (epoch 75.848) train_loss=138.17579651 time/batch=0.49s
29545/38951 (epoch 75.851) train_loss=130.51461792 time/batch=0.47s
29546/38951 (epoch 75.853) train_loss=121.79653168 time/batch=0.46s
29547/38951 (epoch 75.856) train_loss=209.76312256 time/batch=0.67s
29548/38951 (epoch 75.858) train_loss=157.53833008 time/batch=0.61s
29549/38951 (epoch 75.861) train_loss=160.90155029 time/batch=0.57s
29550/38951 (epoch 75.863) train_loss=127.67022705 time/batch=0.48s
29551/38951 (epoch 75.866) train_loss=196.33636475 time/batch=0.64s
29552/38951 (epoch 75.869) train_loss=181.54084778 time/batch=0.66s
29553/38951 (epoch 75.871) train_loss=149.81524658 time/batch=0.61s
29554/38951 (epoch 75.874) train_loss=169.09100342 time/batch=0.60s
29555/38951 (epoch 75.876) train_loss=142.19581604 time/batch=0.57s
29556/38951 (epoch 75.879) train_loss=175.76193237 time/batch=0.61s
29557/38951 (epoch 75.881) train_loss=167.97018433 time/batch=0.61s
29558/38951 (epoch 75.884) train_loss=136.17318726 time/batch=0.49s
29559/38951 (epoch 75.887) train_loss=136.72494507 time/batch=0.56s
29560/38951 (epoch 75.889) train_loss=166.98495483 time/batch=0.61s
29561/38951 (epoch 75.892) train_loss=185.96513367 time/batch=0.69s
29562/38951 (epoch 75.894) train_loss=186.89660645 time/batch=0.64s
29563/38951 (epoch 75.897) train_loss=177.02136230 time/batch=0.62s
29564/38951 (epoch 75.899) train_loss=149.83117676 time/batch=0.58s
setting learning rate to 0.0005618
29565/38951 (epoch 75.902) train_loss=427.66687012 time/batch=1.28s
29566/38951 (epoch 75.905) train_loss=202.95848083 time/batch=0.78s
29567/38951 (epoch 75.907) train_loss=106.27004242 time/batch=0.40s
29568/38951 (epoch 75.910) train_loss=543.38574219 time/batch=1.61s
29569/38951 (epoch 75.912) train_loss=318.74685669 time/batch=1.13s
29570/38951 (epoch 75.915) train_loss=88.92744446 time/batch=0.38s
29571/38951 (epoch 75.917) train_loss=1347.65429688 time/batch=6.87s
29572/38951 (epoch 75.920) train_loss=618.35021973 time/batch=2.68s
29573/38951 (epoch 75.922) train_loss=914.03820801 time/batch=2.87s
29574/38951 (epoch 75.925) train_loss=731.72021484 time/batch=2.44s
29575/38951 (epoch 75.928) train_loss=614.09014893 time/batch=2.05s
29576/38951 (epoch 75.930) train_loss=611.78582764 time/batch=2.35s
29577/38951 (epoch 75.933) train_loss=133.14462280 time/batch=0.75s
29578/38951 (epoch 75.935) train_loss=250.61027527 time/batch=0.82s
29579/38951 (epoch 75.938) train_loss=180.77418518 time/batch=0.67s
29580/38951 (epoch 75.940) train_loss=109.05831909 time/batch=0.41s
29581/38951 (epoch 75.943) train_loss=78.14048767 time/batch=0.24s
29582/38951 (epoch 75.946) train_loss=257.58496094 time/batch=0.73s
29583/38951 (epoch 75.948) train_loss=460.27236938 time/batch=1.40s
29584/38951 (epoch 75.951) train_loss=472.00076294 time/batch=1.52s
29585/38951 (epoch 75.953) train_loss=198.67840576 time/batch=0.80s
29586/38951 (epoch 75.956) train_loss=146.49217224 time/batch=0.54s
29587/38951 (epoch 75.958) train_loss=414.90951538 time/batch=1.19s
29588/38951 (epoch 75.961) train_loss=407.13177490 time/batch=1.28s
29589/38951 (epoch 75.964) train_loss=329.52136230 time/batch=1.16s
29590/38951 (epoch 75.966) train_loss=78.67568207 time/batch=0.34s
29591/38951 (epoch 75.969) train_loss=280.04672241 time/batch=0.86s
29592/38951 (epoch 75.971) train_loss=492.45492554 time/batch=1.53s
29593/38951 (epoch 75.974) train_loss=297.66174316 time/batch=1.05s
29594/38951 (epoch 75.976) train_loss=98.05603790 time/batch=0.36s
29595/38951 (epoch 75.979) train_loss=178.15115356 time/batch=0.57s
29596/38951 (epoch 75.982) train_loss=511.07394409 time/batch=1.52s
29597/38951 (epoch 75.984) train_loss=114.95872498 time/batch=0.62s
29598/38951 (epoch 75.987) train_loss=321.39883423 time/batch=0.94s
29599/38951 (epoch 75.989) train_loss=240.00636292 time/batch=0.86s
29600/38951 (epoch 75.992) train_loss=371.67993164 time/batch=1.19s
29601/38951 (epoch 75.994) train_loss=116.53675842 time/batch=0.52s
29602/38951 (epoch 75.997) train_loss=95.58003235 time/batch=0.30s
29603/38951 (epoch 76.000) train_loss=244.41610718 time/batch=0.77s
29604/38951 (epoch 76.002) train_loss=154.50718689 time/batch=0.59s
29605/38951 (epoch 76.005) train_loss=93.47938538 time/batch=0.30s
29606/38951 (epoch 76.007) train_loss=400.91925049 time/batch=1.24s
29607/38951 (epoch 76.010) train_loss=416.49810791 time/batch=1.39s
29608/38951 (epoch 76.012) train_loss=132.69563293 time/batch=0.61s
29609/38951 (epoch 76.015) train_loss=239.01658630 time/batch=0.76s
29610/38951 (epoch 76.017) train_loss=380.33438110 time/batch=1.20s
29611/38951 (epoch 76.020) train_loss=321.48458862 time/batch=1.07s
29612/38951 (epoch 76.023) train_loss=225.84632874 time/batch=0.82s
29613/38951 (epoch 76.025) train_loss=258.82928467 time/batch=0.88s
29614/38951 (epoch 76.028) train_loss=220.25660706 time/batch=0.76s
29615/38951 (epoch 76.030) train_loss=242.86506653 time/batch=0.84s
29616/38951 (epoch 76.033) train_loss=201.79362488 time/batch=0.71s
29617/38951 (epoch 76.035) train_loss=272.94232178 time/batch=0.89s
29618/38951 (epoch 76.038) train_loss=348.81893921 time/batch=1.16s
29619/38951 (epoch 76.041) train_loss=349.53515625 time/batch=1.14s
29620/38951 (epoch 76.043) train_loss=224.02279663 time/batch=0.82s
29621/38951 (epoch 76.046) train_loss=185.61338806 time/batch=0.65s
29622/38951 (epoch 76.048) train_loss=171.20935059 time/batch=0.56s
29623/38951 (epoch 76.051) train_loss=117.79424286 time/batch=0.40s
29624/38951 (epoch 76.053) train_loss=133.95439148 time/batch=0.47s
29625/38951 (epoch 76.056) train_loss=326.88824463 time/batch=1.00s
29626/38951 (epoch 76.059) train_loss=103.26670837 time/batch=0.46s
29627/38951 (epoch 76.061) train_loss=304.97924805 time/batch=0.91s
29628/38951 (epoch 76.064) train_loss=156.85159302 time/batch=0.62s
29629/38951 (epoch 76.066) train_loss=245.22833252 time/batch=0.81s
29630/38951 (epoch 76.069) train_loss=116.25138855 time/batch=0.45s
29631/38951 (epoch 76.071) train_loss=313.35296631 time/batch=0.97s
29632/38951 (epoch 76.074) train_loss=225.37194824 time/batch=0.83s
29633/38951 (epoch 76.077) train_loss=246.71203613 time/batch=0.81s
29634/38951 (epoch 76.079) train_loss=296.84857178 time/batch=0.95s
29635/38951 (epoch 76.082) train_loss=149.42720032 time/batch=0.56s
29636/38951 (epoch 76.084) train_loss=102.87210083 time/batch=0.36s
29637/38951 (epoch 76.087) train_loss=141.30001831 time/batch=0.48s
29638/38951 (epoch 76.089) train_loss=268.08239746 time/batch=0.85s
29639/38951 (epoch 76.092) train_loss=122.65667725 time/batch=0.52s
29640/38951 (epoch 76.095) train_loss=210.44456482 time/batch=0.68s
29641/38951 (epoch 76.097) train_loss=100.19848633 time/batch=0.36s
29642/38951 (epoch 76.100) train_loss=349.12805176 time/batch=1.00s
29643/38951 (epoch 76.102) train_loss=411.77270508 time/batch=1.37s
29644/38951 (epoch 76.105) train_loss=213.91246033 time/batch=0.80s
29645/38951 (epoch 76.107) train_loss=97.70440674 time/batch=0.36s
29646/38951 (epoch 76.110) train_loss=381.18103027 time/batch=1.13s
29647/38951 (epoch 76.112) train_loss=337.41644287 time/batch=1.16s
29648/38951 (epoch 76.115) train_loss=268.04089355 time/batch=0.92s
29649/38951 (epoch 76.118) train_loss=158.12203979 time/batch=0.57s
29650/38951 (epoch 76.120) train_loss=99.67151642 time/batch=0.36s
29651/38951 (epoch 76.123) train_loss=301.03167725 time/batch=0.91s
29652/38951 (epoch 76.125) train_loss=260.66015625 time/batch=0.91s
29653/38951 (epoch 76.128) train_loss=75.66777802 time/batch=0.31s
29654/38951 (epoch 76.130) train_loss=286.19073486 time/batch=0.87s
29655/38951 (epoch 76.133) train_loss=385.13311768 time/batch=1.35s
29656/38951 (epoch 76.136) train_loss=82.43891144 time/batch=0.39s
29657/38951 (epoch 76.138) train_loss=83.21032715 time/batch=0.25s
29658/38951 (epoch 76.141) train_loss=204.45535278 time/batch=0.66s
29659/38951 (epoch 76.143) train_loss=391.91467285 time/batch=1.33s
29660/38951 (epoch 76.146) train_loss=118.72619629 time/batch=0.57s
29661/38951 (epoch 76.148) train_loss=291.87866211 time/batch=0.86s
29662/38951 (epoch 76.151) train_loss=190.05087280 time/batch=0.69s
29663/38951 (epoch 76.154) train_loss=123.66560364 time/batch=0.46s
29664/38951 (epoch 76.156) train_loss=122.40617371 time/batch=0.42s
29665/38951 (epoch 76.159) train_loss=157.81127930 time/batch=0.56s
29666/38951 (epoch 76.161) train_loss=332.75286865 time/batch=1.09s
29667/38951 (epoch 76.164) train_loss=110.48818207 time/batch=0.46s
29668/38951 (epoch 76.166) train_loss=182.17349243 time/batch=0.59s
29669/38951 (epoch 76.169) train_loss=395.99987793 time/batch=1.33s
29670/38951 (epoch 76.172) train_loss=76.86523438 time/batch=0.39s
29671/38951 (epoch 76.174) train_loss=117.87445831 time/batch=0.43s
29672/38951 (epoch 76.177) train_loss=121.62130737 time/batch=0.46s
29673/38951 (epoch 76.179) train_loss=163.78663635 time/batch=0.53s
29674/38951 (epoch 76.182) train_loss=139.91918945 time/batch=0.49s
29675/38951 (epoch 76.184) train_loss=112.42216492 time/batch=0.46s
29676/38951 (epoch 76.187) train_loss=113.15710449 time/batch=0.40s
29677/38951 (epoch 76.189) train_loss=323.93951416 time/batch=0.96s
29678/38951 (epoch 76.192) train_loss=177.55773926 time/batch=0.65s
29679/38951 (epoch 76.195) train_loss=358.71557617 time/batch=1.00s
29680/38951 (epoch 76.197) train_loss=300.60238647 time/batch=1.01s
29681/38951 (epoch 76.200) train_loss=139.69955444 time/batch=0.57s
29682/38951 (epoch 76.202) train_loss=99.39562225 time/batch=0.33s
29683/38951 (epoch 76.205) train_loss=120.89994812 time/batch=0.39s
29684/38951 (epoch 76.207) train_loss=140.56054688 time/batch=0.48s
29685/38951 (epoch 76.210) train_loss=282.46545410 time/batch=0.87s
29686/38951 (epoch 76.213) train_loss=134.00643921 time/batch=0.53s
29687/38951 (epoch 76.215) train_loss=242.47071838 time/batch=0.76s
29688/38951 (epoch 76.218) train_loss=100.58902740 time/batch=0.37s
29689/38951 (epoch 76.220) train_loss=87.92955780 time/batch=0.29s
29690/38951 (epoch 76.223) train_loss=225.83526611 time/batch=0.70s
29691/38951 (epoch 76.225) train_loss=108.52430725 time/batch=0.41s
29692/38951 (epoch 76.228) train_loss=315.34750366 time/batch=0.92s
29693/38951 (epoch 76.231) train_loss=258.22790527 time/batch=0.87s
29694/38951 (epoch 76.233) train_loss=260.91241455 time/batch=0.85s
29695/38951 (epoch 76.236) train_loss=260.19201660 time/batch=0.87s
29696/38951 (epoch 76.238) train_loss=344.59411621 time/batch=1.07s
29697/38951 (epoch 76.241) train_loss=202.95629883 time/batch=0.74s
29698/38951 (epoch 76.243) train_loss=92.34192657 time/batch=0.33s
29699/38951 (epoch 76.246) train_loss=291.16540527 time/batch=0.87s
29700/38951 (epoch 76.249) train_loss=266.54241943 time/batch=0.91s
29701/38951 (epoch 76.251) train_loss=225.50039673 time/batch=0.81s
29702/38951 (epoch 76.254) train_loss=88.21429443 time/batch=0.32s
29703/38951 (epoch 76.256) train_loss=175.83396912 time/batch=0.59s
29704/38951 (epoch 76.259) train_loss=379.71044922 time/batch=1.34s
29705/38951 (epoch 76.261) train_loss=126.16407013 time/batch=0.58s
29706/38951 (epoch 76.264) train_loss=90.76836395 time/batch=0.31s
29707/38951 (epoch 76.267) train_loss=254.29095459 time/batch=0.83s
29708/38951 (epoch 76.269) train_loss=137.04882812 time/batch=0.53s
29709/38951 (epoch 76.272) train_loss=122.83624268 time/batch=0.42s
29710/38951 (epoch 76.274) train_loss=235.80194092 time/batch=0.76s
29711/38951 (epoch 76.277) train_loss=160.73428345 time/batch=0.62s
29712/38951 (epoch 76.279) train_loss=271.54586792 time/batch=0.89s
29713/38951 (epoch 76.282) train_loss=156.48281860 time/batch=0.58s
29714/38951 (epoch 76.284) train_loss=237.67266846 time/batch=0.82s
29715/38951 (epoch 76.287) train_loss=367.55310059 time/batch=1.36s
29716/38951 (epoch 76.290) train_loss=115.99078369 time/batch=0.58s
29717/38951 (epoch 76.292) train_loss=117.13839722 time/batch=0.40s
29718/38951 (epoch 76.295) train_loss=102.56005859 time/batch=0.34s
29719/38951 (epoch 76.297) train_loss=122.69777679 time/batch=0.43s
29720/38951 (epoch 76.300) train_loss=208.46551514 time/batch=0.68s
29721/38951 (epoch 76.302) train_loss=129.73318481 time/batch=0.49s
29722/38951 (epoch 76.305) train_loss=237.51121521 time/batch=0.80s
29723/38951 (epoch 76.308) train_loss=164.05154419 time/batch=0.64s
29724/38951 (epoch 76.310) train_loss=92.79928589 time/batch=0.33s
29725/38951 (epoch 76.313) train_loss=122.65202332 time/batch=0.42s
29726/38951 (epoch 76.315) train_loss=114.50471497 time/batch=0.42s
29727/38951 (epoch 76.318) train_loss=155.73315430 time/batch=0.56s
29728/38951 (epoch 76.320) train_loss=169.13673401 time/batch=0.55s
29729/38951 (epoch 76.323) train_loss=157.79095459 time/batch=0.56s
29730/38951 (epoch 76.326) train_loss=160.26670837 time/batch=0.54s
29731/38951 (epoch 76.328) train_loss=245.57321167 time/batch=0.79s
29732/38951 (epoch 76.331) train_loss=177.74502563 time/batch=0.64s
29733/38951 (epoch 76.333) train_loss=165.10037231 time/batch=0.62s
29734/38951 (epoch 76.336) train_loss=107.17756653 time/batch=0.35s
29735/38951 (epoch 76.338) train_loss=244.89314270 time/batch=0.75s
29736/38951 (epoch 76.341) train_loss=136.63333130 time/batch=0.53s
29737/38951 (epoch 76.344) train_loss=293.34097290 time/batch=0.94s
29738/38951 (epoch 76.346) train_loss=138.36196899 time/batch=0.57s
29739/38951 (epoch 76.349) train_loss=253.62892151 time/batch=0.83s
29740/38951 (epoch 76.351) train_loss=147.10762024 time/batch=0.57s
29741/38951 (epoch 76.354) train_loss=241.88633728 time/batch=0.83s
29742/38951 (epoch 76.356) train_loss=125.44752502 time/batch=0.53s
29743/38951 (epoch 76.359) train_loss=295.78289795 time/batch=1.04s
29744/38951 (epoch 76.362) train_loss=128.05038452 time/batch=0.55s
29745/38951 (epoch 76.364) train_loss=171.54093933 time/batch=0.57s
29746/38951 (epoch 76.367) train_loss=137.68321228 time/batch=0.51s
29747/38951 (epoch 76.369) train_loss=201.95437622 time/batch=0.67s
29748/38951 (epoch 76.372) train_loss=165.34236145 time/batch=0.60s
29749/38951 (epoch 76.374) train_loss=122.44445038 time/batch=0.45s
29750/38951 (epoch 76.377) train_loss=271.09570312 time/batch=0.83s
29751/38951 (epoch 76.379) train_loss=95.73750305 time/batch=0.38s
29752/38951 (epoch 76.382) train_loss=153.33312988 time/batch=0.50s
29753/38951 (epoch 76.385) train_loss=118.74221802 time/batch=0.43s
29754/38951 (epoch 76.387) train_loss=230.67047119 time/batch=0.70s
29755/38951 (epoch 76.390) train_loss=98.99580383 time/batch=0.35s
29756/38951 (epoch 76.392) train_loss=183.61111450 time/batch=0.60s
29757/38951 (epoch 76.395) train_loss=194.61251831 time/batch=0.67s
29758/38951 (epoch 76.397) train_loss=144.69528198 time/batch=0.53s
29759/38951 (epoch 76.400) train_loss=148.91337585 time/batch=0.50s
29760/38951 (epoch 76.403) train_loss=199.71322632 time/batch=0.67s
29761/38951 (epoch 76.405) train_loss=124.39711761 time/batch=0.48s
29762/38951 (epoch 76.408) train_loss=146.29159546 time/batch=0.50s
29763/38951 (epoch 76.410) train_loss=225.87013245 time/batch=0.71s
29764/38951 (epoch 76.413) train_loss=192.16152954 time/batch=0.64s
29765/38951 (epoch 76.415) train_loss=215.44216919 time/batch=0.70s
29766/38951 (epoch 76.418) train_loss=200.13356018 time/batch=0.73s
29767/38951 (epoch 76.421) train_loss=194.99029541 time/batch=0.66s
29768/38951 (epoch 76.423) train_loss=165.48318481 time/batch=0.56s
29769/38951 (epoch 76.426) train_loss=228.80802917 time/batch=0.75s
29770/38951 (epoch 76.428) train_loss=137.78414917 time/batch=0.52s
29771/38951 (epoch 76.431) train_loss=210.94311523 time/batch=0.68s
29772/38951 (epoch 76.433) train_loss=151.61264038 time/batch=0.55s
29773/38951 (epoch 76.436) train_loss=135.73901367 time/batch=0.50s
29774/38951 (epoch 76.439) train_loss=136.91360474 time/batch=0.48s
29775/38951 (epoch 76.441) train_loss=198.77673340 time/batch=0.65s
29776/38951 (epoch 76.444) train_loss=125.89421844 time/batch=0.45s
29777/38951 (epoch 76.446) train_loss=229.35035706 time/batch=0.72s
29778/38951 (epoch 76.449) train_loss=171.03109741 time/batch=0.68s
29779/38951 (epoch 76.451) train_loss=225.20919800 time/batch=0.72s
29780/38951 (epoch 76.454) train_loss=114.75733185 time/batch=0.46s
29781/38951 (epoch 76.456) train_loss=139.28097534 time/batch=0.48s
29782/38951 (epoch 76.459) train_loss=106.63298035 time/batch=0.36s
29783/38951 (epoch 76.462) train_loss=143.59185791 time/batch=0.50s
29784/38951 (epoch 76.464) train_loss=217.91543579 time/batch=0.73s
29785/38951 (epoch 76.467) train_loss=111.25883484 time/batch=0.37s
29786/38951 (epoch 76.469) train_loss=158.44378662 time/batch=0.57s
29787/38951 (epoch 76.472) train_loss=101.44490814 time/batch=0.36s
29788/38951 (epoch 76.474) train_loss=115.61054230 time/batch=0.39s
29789/38951 (epoch 76.477) train_loss=119.30180359 time/batch=0.40s
29790/38951 (epoch 76.480) train_loss=180.96801758 time/batch=0.63s
29791/38951 (epoch 76.482) train_loss=106.98013306 time/batch=0.37s
29792/38951 (epoch 76.485) train_loss=120.17057800 time/batch=0.45s
29793/38951 (epoch 76.487) train_loss=121.64501953 time/batch=0.46s
29794/38951 (epoch 76.490) train_loss=178.18611145 time/batch=0.60s
29795/38951 (epoch 76.492) train_loss=114.26152039 time/batch=0.44s
29796/38951 (epoch 76.495) train_loss=225.96160889 time/batch=0.74s
29797/38951 (epoch 76.498) train_loss=143.00006104 time/batch=0.54s
29798/38951 (epoch 76.500) train_loss=142.41720581 time/batch=0.49s
29799/38951 (epoch 76.503) train_loss=112.03205872 time/batch=0.38s
29800/38951 (epoch 76.505) train_loss=205.32493591 time/batch=0.67s
29801/38951 (epoch 76.508) train_loss=205.78106689 time/batch=0.70s
29802/38951 (epoch 76.510) train_loss=165.66281128 time/batch=0.59s
29803/38951 (epoch 76.513) train_loss=120.51381683 time/batch=0.46s
29804/38951 (epoch 76.516) train_loss=164.35037231 time/batch=0.57s
29805/38951 (epoch 76.518) train_loss=94.23385620 time/batch=0.34s
29806/38951 (epoch 76.521) train_loss=115.05759430 time/batch=0.37s
29807/38951 (epoch 76.523) train_loss=184.23291016 time/batch=0.63s
29808/38951 (epoch 76.526) train_loss=138.94482422 time/batch=0.52s
29809/38951 (epoch 76.528) train_loss=121.51307678 time/batch=0.46s
29810/38951 (epoch 76.531) train_loss=174.52149963 time/batch=0.59s
29811/38951 (epoch 76.534) train_loss=136.89021301 time/batch=0.52s
29812/38951 (epoch 76.536) train_loss=244.26568604 time/batch=0.76s
29813/38951 (epoch 76.539) train_loss=186.00737000 time/batch=0.67s
29814/38951 (epoch 76.541) train_loss=177.19519043 time/batch=0.65s
29815/38951 (epoch 76.544) train_loss=235.85641479 time/batch=0.81s
29816/38951 (epoch 76.546) train_loss=101.78300476 time/batch=0.39s
29817/38951 (epoch 76.549) train_loss=205.94717407 time/batch=0.65s
29818/38951 (epoch 76.551) train_loss=187.79248047 time/batch=0.65s
29819/38951 (epoch 76.554) train_loss=252.02655029 time/batch=0.83s
29820/38951 (epoch 76.557) train_loss=208.94734192 time/batch=0.73s
29821/38951 (epoch 76.559) train_loss=184.82357788 time/batch=0.66s
29822/38951 (epoch 76.562) train_loss=248.80215454 time/batch=0.85s
29823/38951 (epoch 76.564) train_loss=157.53173828 time/batch=0.59s
29824/38951 (epoch 76.567) train_loss=163.59375000 time/batch=0.55s
29825/38951 (epoch 76.569) train_loss=218.04388428 time/batch=0.74s
29826/38951 (epoch 76.572) train_loss=131.12619019 time/batch=0.50s
29827/38951 (epoch 76.575) train_loss=118.39472961 time/batch=0.44s
29828/38951 (epoch 76.577) train_loss=232.50817871 time/batch=0.74s
29829/38951 (epoch 76.580) train_loss=176.94546509 time/batch=0.65s
29830/38951 (epoch 76.582) train_loss=116.15364838 time/batch=0.40s
29831/38951 (epoch 76.585) train_loss=194.22093201 time/batch=0.63s
29832/38951 (epoch 76.587) train_loss=117.44721222 time/batch=0.46s
29833/38951 (epoch 76.590) train_loss=225.80435181 time/batch=0.72s
29834/38951 (epoch 76.593) train_loss=105.56318665 time/batch=0.41s
29835/38951 (epoch 76.595) train_loss=164.40960693 time/batch=0.54s
29836/38951 (epoch 76.598) train_loss=126.94062805 time/batch=0.47s
29837/38951 (epoch 76.600) train_loss=175.54562378 time/batch=0.59s
29838/38951 (epoch 76.603) train_loss=188.07342529 time/batch=0.62s
29839/38951 (epoch 76.605) train_loss=96.88085938 time/batch=0.37s
29840/38951 (epoch 76.608) train_loss=186.14834595 time/batch=0.65s
29841/38951 (epoch 76.611) train_loss=147.42761230 time/batch=0.54s
29842/38951 (epoch 76.613) train_loss=178.98252869 time/batch=0.61s
29843/38951 (epoch 76.616) train_loss=119.96895599 time/batch=0.46s
29844/38951 (epoch 76.618) train_loss=170.07119751 time/batch=0.54s
29845/38951 (epoch 76.621) train_loss=195.44410706 time/batch=0.63s
29846/38951 (epoch 76.623) train_loss=117.34345245 time/batch=0.42s
29847/38951 (epoch 76.626) train_loss=201.51867676 time/batch=0.65s
29848/38951 (epoch 76.629) train_loss=122.45521545 time/batch=0.47s
29849/38951 (epoch 76.631) train_loss=160.39657593 time/batch=0.56s
29850/38951 (epoch 76.634) train_loss=140.81797791 time/batch=0.53s
29851/38951 (epoch 76.636) train_loss=111.44252777 time/batch=0.37s
29852/38951 (epoch 76.639) train_loss=135.94494629 time/batch=0.49s
29853/38951 (epoch 76.641) train_loss=132.22915649 time/batch=0.51s
29854/38951 (epoch 76.644) train_loss=204.66294861 time/batch=0.69s
29855/38951 (epoch 76.646) train_loss=110.31624603 time/batch=0.40s
29856/38951 (epoch 76.649) train_loss=164.91342163 time/batch=0.56s
29857/38951 (epoch 76.652) train_loss=168.94676208 time/batch=0.61s
29858/38951 (epoch 76.654) train_loss=189.96276855 time/batch=0.66s
29859/38951 (epoch 76.657) train_loss=215.37728882 time/batch=0.72s
29860/38951 (epoch 76.659) train_loss=105.40864563 time/batch=0.40s
29861/38951 (epoch 76.662) train_loss=193.59332275 time/batch=0.64s
29862/38951 (epoch 76.664) train_loss=118.32803345 time/batch=0.45s
29863/38951 (epoch 76.667) train_loss=221.57070923 time/batch=0.70s
29864/38951 (epoch 76.670) train_loss=177.30189514 time/batch=0.64s
29865/38951 (epoch 76.672) train_loss=180.19671631 time/batch=0.62s
29866/38951 (epoch 76.675) train_loss=190.16601562 time/batch=0.66s
29867/38951 (epoch 76.677) train_loss=164.70178223 time/batch=0.61s
29868/38951 (epoch 76.680) train_loss=202.97351074 time/batch=0.68s
29869/38951 (epoch 76.682) train_loss=234.28524780 time/batch=0.73s
29870/38951 (epoch 76.685) train_loss=163.83265686 time/batch=0.62s
29871/38951 (epoch 76.688) train_loss=178.01251221 time/batch=0.61s
29872/38951 (epoch 76.690) train_loss=106.31905365 time/batch=0.37s
29873/38951 (epoch 76.693) train_loss=150.64138794 time/batch=0.49s
29874/38951 (epoch 76.695) train_loss=122.26564789 time/batch=0.45s
29875/38951 (epoch 76.698) train_loss=214.40550232 time/batch=0.71s
29876/38951 (epoch 76.700) train_loss=161.56497192 time/batch=0.57s
29877/38951 (epoch 76.703) train_loss=153.71130371 time/batch=0.53s
29878/38951 (epoch 76.706) train_loss=98.36634064 time/batch=0.36s
29879/38951 (epoch 76.708) train_loss=185.16207886 time/batch=0.64s
29880/38951 (epoch 76.711) train_loss=134.34416199 time/batch=0.49s
29881/38951 (epoch 76.713) train_loss=174.64901733 time/batch=0.60s
29882/38951 (epoch 76.716) train_loss=130.35871887 time/batch=0.49s
29883/38951 (epoch 76.718) train_loss=150.11169434 time/batch=0.53s
29884/38951 (epoch 76.721) train_loss=133.27819824 time/batch=0.47s
29885/38951 (epoch 76.723) train_loss=152.26321411 time/batch=0.51s
29886/38951 (epoch 76.726) train_loss=148.14295959 time/batch=0.52s
29887/38951 (epoch 76.729) train_loss=145.36628723 time/batch=0.52s
29888/38951 (epoch 76.731) train_loss=119.89669037 time/batch=0.43s
